Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
0,0,,0,0,1,0,,,,,0,0.357031,5.4424339999999995,5.085403,2.8182,4.0854,1.0,3.0759000000000003,4.0759,0.9999999999999996,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
1,1,,0,0,1,0,,,,,0,5.473031,10.561534,5.088503,2.8207,4.0885,1.0,3.0789999999999997,4.0790000000000015,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
2,0,,1,0,0,0,1.0,,0.0,,1,10.573931,15.031433999999999,4.457503000000001,2.8182,3.4575,0.6393,3.0759000000000003,3.1903,0.11439999999999985,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.1903, 3.3809, 3.4709000000000003, 3.4756, 3.4836, 3.5794, 3.7813, 3.9019999999999997, 4.0169000000000015, 4.1247]","[3.2232000000000003, 3.3865000000000003, 3.4739999999999998, 3.4806000000000004, 3.4978, 3.595, 3.8156, 3.9255, 4.0357, 4.1437]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
3,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,15.052731,19.503934,4.451203000000001,2.8207,3.4512,0.6305000000000001,3.0789999999999997,3.1834,0.10440000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.7102, 2.3354, 2.3386, 2.4685, 2.5837000000000003, 2.7298]","[0.7125, 2.3385, 2.3478000000000003, 2.4819, 2.6189, 2.7644]","[3.1834, 3.1854, 3.4989999999999997, 3.6103, 3.7304, 3.8475, 3.9671, 4.1349]","[3.1836, 3.1952000000000003, 3.5128000000000004, 3.6293, 3.7487, 3.8665, 3.9874, 4.1415000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
4,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,19.529730999999998,23.991533999999998,4.461803,2.8182,3.4618,0.6436000000000002,3.0759000000000003,3.1946000000000003,0.11870000000000006,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.1946000000000003, 3.1987, 3.2022, 3.4156, 3.623, 3.8906, 4.0173000000000005]","[3.1972, 3.1994, 3.2149, 3.4186, 3.6481, 3.9089, 4.0257000000000005]",[1.3525],[1.3602],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
5,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,24.004131,28.458534000000004,4.454402999999999,2.8207,3.4544,0.6337000000000002,3.0789999999999997,3.1866000000000003,0.10760000000000014,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[3.1866000000000003, 3.1952000000000003, 3.1965000000000003, 3.1990000000000003, 3.2, 3.321, 3.4169, 3.5209, 3.6354, 3.7591, 3.8551, 3.9932, 4.1578]","[3.1924, 3.1957, 3.197, 3.1997, 3.2011000000000003, 3.3237, 3.4282000000000004, 3.5364, 3.6515, 3.772, 3.892, 4.0059000000000005, 4.1646]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
6,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,28.492931,32.925134,4.432203000000001,2.8182,3.4322000000000004,0.6140000000000003,3.0759000000000003,3.165,0.08909999999999972,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.165, 3.1782000000000004, 3.3982, 3.5097, 3.6253, 3.7393, 3.8674, 4.0]","[3.168, 3.1835, 3.4177, 3.5312, 3.646, 3.7661, 3.8905, 4.0177000000000005]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
7,1,0.0,0,0,1,0,,1.0,,,0,33.070931,38.15943400000001,5.088502999999996,2.8207,4.0885,1.0,3.0789999999999997,4.0790000000000015,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.3971, 4.4933000000000005, 4.5959, 4.708]","[4.4074, 4.5144, 4.6244000000000005, 4.7377]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
8,0,,0,0,1,0,,,,,0,38.180531,43.265934,5.0854029999999995,2.8182,4.0854,1.0,3.0759000000000003,4.0759,0.9999999999999996,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
9,1,,0,0,0,1,0.0,,0.0,,1,43.279431,48.894334,5.614902999999997,2.8207,4.6149,1.0,3.0789999999999997,3.6054,0.5264000000000002,iaa,iaa,1,,0,0,1,1,70.0,,[3.6054],[3.6101],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
10,0,1.0,0,0,1,0,,0.0,,,0,48.917031,53.994733999999994,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,70.0,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
11,1,,0,0,1,0,,,,,0,54.01133100000001,59.091533999999996,5.0802030000000045,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
12,0,,0,0,1,0,,,,,0,59.11753100000001,64.195234,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[1.0332],[1.0343],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
13,0,,0,0,1,0,,,,,0,64.220331,69.298034,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
14,0,,0,0,1,0,,,,,0,69.32243100000001,74.400134,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[4.8340000000000005],[4.8408000000000015],"[4.2682, 4.4179]","[4.2762, 4.4239000000000015]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
15,1,,0,0,1,0,,,,,0,74.42653100000003,79.506734,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
16,0,,0,0,1,0,,,,,0,79.537131,84.614834,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
17,1,,0,0,1,0,,,,,0,84.62773100000003,89.707934,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
18,0,,0,0,1,0,,,,,0,89.723331,94.801034,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
19,1,,0,0,1,0,,,,,0,94.822231,99.902434,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
20,0,,0,0,1,0,,,,,0,99.964331,105.04203400000002,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
21,0,,0,0,1,0,,,,,0,105.065031,110.142734,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
22,0,,0,0,1,0,,,,,0,110.159231,115.236934,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
23,1,,0,0,1,0,,,,,0,115.25013100000001,120.33033400000001,5.080202999999997,2.8207,4.0802000000000005,1.0,3.0707,4.0707,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
24,0,,0,0,1,0,,,,,0,120.34683100000001,125.42453400000001,5.077703,2.8182,4.0777,1.0,3.0682,4.0682,1.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
25,0,,1,0,0,0,1.0,,0.0,,1,125.44233100000001,129.95773400000002,4.515402999999992,2.8182,3.5154,0.6972,3.0682,3.2482,0.18000000000000016,aaa,aaa,1,,0,1,0,1,-70.0,,"[2.4696, 2.5869999999999997, 2.6944000000000004, 2.8043, 2.9141000000000004, 2.9201, 3.2482, 3.3425, 3.3508, 3.3653, 3.4705000000000004, 3.5677000000000003, 3.666, 3.7908, 3.896, 4.0191, 4.1805]","[2.4794, 2.6116, 2.7175, 2.8364000000000003, 2.9165, 2.9654000000000003, 3.2538, 3.347, 3.3624, 3.3839, 3.4872, 3.5879000000000003, 3.6992, 3.8136, 3.9254, 4.0465, 4.1906]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
26,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,129.979131,134.522734,4.543603000000019,2.8182,3.5436,0.7254,3.0682,3.2764,0.20820000000000016,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.4406000000000001, 0.5856, 1.2276, 3.2764, 3.4025000000000003, 3.5075000000000003, 3.5119, 3.6157, 3.7405, 3.8672, 3.9943]","[0.4467, 0.5989, 1.2449, 3.3298, 3.4262, 3.5116, 3.5389999999999997, 3.6539, 3.7732, 3.9013, 4.0306000000000015]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM36,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod6,616,36003,616,1.6.2,616_stage_training_v3_20220801-123303,2022-08-01,12:33:12.641358,12:49:09.901978
