Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
0,0,,1,0,0,0,1.0,,0.0,,1,0.341512,4.886414,4.5449019999999996,2.8182,3.5449,0.7267000000000001,3.0747,3.2789,0.20420000000000016,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.2789, 3.2871, 3.3892, 3.4261000000000004, 3.5374000000000003]","[3.2802, 3.3576, 3.4094, 3.4673000000000003, 3.5900000000000003]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
1,1,0.0,0,0,1,0,,1.0,,,0,4.9105120000000015,9.997814,5.087301999999999,2.8207,4.0873,1.0,3.0778000000000003,4.0778,0.9999999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
2,0,,1,0,0,0,1.0,,0.0,,1,10.014312,14.363015,4.3487029999999995,2.8182,3.3487,0.5305,3.0747,3.0827,0.008000000000000007,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.0827, 3.2999, 3.3239, 3.3285, 3.4478, 3.5761000000000003, 3.7339]","[3.2969, 3.3023, 3.3265, 3.3835, 3.4973, 3.6192, 3.7597]",[],[],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
3,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,14.377712,19.650614,5.272901999999999,2.8207,4.2729,1.0,3.0778000000000003,4.0063,0.9285,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[2.5594, 2.7415000000000003, 4.0648, 4.0889999999999995, 4.1661, 4.1861000000000015, 4.2008, 4.3264000000000005, 4.5771000000000015, 4.5773, 4.698, 4.8747, 5.0238000000000005, 5.1707]","[2.6046, 2.7655000000000003, 4.0795, 4.1452, 4.186, 4.1862, 4.2691, 4.335, 4.5772, 4.5837, 4.718999999999999, 4.9296000000000015, 5.0821000000000005, 5.2143000000000015]","[4.0063, 4.1315, 4.3501, 4.4786, 4.5997, 4.7293]","[4.0358, 4.1514, 4.3914, 4.5169999999999995, 4.6448, 4.7801]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
4,0,0.0,0,0,1,0,,1.0,,,0,19.665612,24.749814,5.084202000000001,2.8182,4.0842,1.0,3.0747,4.0747,1.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[1.3383, 1.5659, 1.819, 1.9871, 2.4026, 2.6916, 2.6919999999999997, 2.6922, 2.6924, 2.6949, 2.6956, 5.0369, 5.0758]","[1.3824, 1.6443, 1.8299, 2.0326, 2.515, 2.6917, 2.6921, 2.6923, 2.6948000000000003, 2.6955, 2.7174, 5.051]","[1.2542, 1.384, 1.8016, 2.222, 2.6901]","[1.2841, 1.4562000000000002, 1.8262, 2.2552000000000003, 2.7091000000000003]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
5,1,,1,0,0,1,0.0,,1.0,,1,24.768012,29.259414000000003,4.491402000000001,2.8207,3.4914,0.6707000000000001,3.0778000000000003,3.168,0.09019999999999984,iaa,iaa,1,,0,0,1,1,70.0,,"[0.1618, 0.2876, 0.4372, 0.5716, 0.7244, 0.9486, 3.168, 3.1683000000000003, 3.2725, 3.3843, 3.5239000000000003, 3.5242, 3.5273000000000003, 3.5286, 3.5289, 3.5365, 3.5369, 3.9452]","[0.0915, 0.2189, 0.3421, 0.4798, 0.6429, 0.8101, 1.0023, 3.1682, 3.1835, 3.3326, 3.4405, 3.5239999999999996, 3.5271000000000003, 3.5277000000000003, 3.5288000000000004, 3.5363, 3.5368000000000004, 3.5381, 3.9802]","[3.2248, 3.2535000000000003, 3.3211, 3.4386, 3.5528, 3.676, 3.8067]","[3.2316000000000003, 3.2536, 3.3596000000000004, 3.4758, 3.5945, 3.7192, 3.8485]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
6,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,29.274012,33.627814,4.353802000000002,2.8182,3.3538,0.5356000000000001,3.0747,3.0878,0.013100000000000113,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[1.5857, 3.0878, 3.096, 3.3179000000000003, 3.4080000000000004, 3.5241, 3.6398, 3.7601, 3.9036, 4.0435, 4.3075, 4.324]","[1.6608, 3.0933, 3.2574, 3.3434000000000004, 3.4533, 3.5688, 3.688, 3.8123, 3.9542, 4.0975, 4.3134000000000015]",[1.4379000000000002],[1.4686],10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
7,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,33.685212,38.035914,4.350701999999998,2.8207,3.3507,0.5299999999999998,3.0778000000000003,3.0841000000000003,0.006299999999999972,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.0815, 0.6338, 1.8189, 1.9731, 2.4714, 2.609, 2.6094, 2.694, 2.8009, 2.8011, 2.8045, 2.8160000000000003, 3.0733, 3.1386000000000003, 3.2561, 3.8075]","[0.1015, 0.7036, 1.8701, 2.0295, 2.5419, 2.6093, 2.6213, 2.7193, 2.801, 2.8044, 2.8048, 2.9357, 3.0902000000000003, 3.1909, 3.2759, 3.8171]","[2.7037, 3.0841000000000003, 3.1732, 3.2997, 3.4007, 3.5221, 3.6399, 3.7791]","[2.7114000000000003, 3.0901, 3.217, 3.3179000000000003, 3.4347000000000003, 3.5558, 3.6793, 3.8083]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
8,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,38.052812,42.405914,4.353102,2.8182,3.3531,0.5348999999999999,3.0747,3.0871,0.012399999999999968,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[1.1181, 1.1372, 1.1374, 1.2089, 1.5858, 1.7937, 1.9771, 3.0871, 3.0995000000000004, 3.2969999999999997, 3.321, 3.4258, 3.5473000000000003, 3.67, 3.8008, 3.938]","[1.1354, 1.1373, 1.1413, 1.2122000000000002, 1.6305, 1.855, 2.0483, 3.0924, 3.2589, 3.3046, 3.3585000000000003, 3.4769, 3.5964, 3.7242, 3.858, 4.0023]","[1.185, 1.3315, 1.4829, 1.6265]","[1.2116, 1.38, 1.5364, 1.6920000000000002]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
9,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,42.424812,46.857214,4.432401999999996,2.8207,3.4324000000000003,0.6117000000000004,3.0778000000000003,3.1658,0.08799999999999962,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[0.7247, 2.9673000000000003, 3.1661, 3.2329000000000003, 3.3633, 3.5081, 3.6926, 3.693, 3.6941, 3.6944, 3.6946, 3.8057]","[0.768, 3.0271000000000003, 3.1703, 3.2769000000000004, 3.3943000000000003, 3.5182, 3.6927, 3.694, 3.6943, 3.6945, 3.6947, 3.8627]","[3.1658, 3.2733000000000003, 3.4241, 3.5305, 3.659]","[3.1674, 3.3234000000000004, 3.4497, 3.5767, 3.7105]",10,1.0,0.0,0.0,1,0,1,0,0,1,1,1,0,0.0,0.5,/dev/ttyACM34,stage_training_v3,Alexis,pv_nmdar_eranet,2AFC_3,Bpod4,619,36004,619,1.6.2,619_stage_training_v3_20220801-194255,2022-08-01,19:43:04.760261,19:59:53.300637
