Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
140,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2200.455631,2215.112435,14.656804000000193,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6488000000000005,0.3212000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6488000000000005, 4.7667, 4.8779, 5.0018, 5.128, 5.2535, 5.3945, 5.5491, 5.6866, 5.8243, 6.040900000000001]","[4.6834, 4.8044, 4.9231, 5.0514, 5.1764, 5.3083, 5.457, 5.6071, 5.7394, 5.8772, 6.0648]",[6.0282],[6.0759],0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.8777985437756549,0.06953647475172675,0.052664981472620644,[[2.14773943 0.04676958]]
141,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2215.124731,2229.756835,14.632104000000256,2.8206,3.8301,1.0094999999999996,4.3301,4.6238,0.2937000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6238, 4.7312, 4.8467, 4.9804, 5.1401, 5.2865, 5.2873, 5.2877, 5.2879000000000005, 5.2888, 5.3058000000000005, 5.479]","[4.6641, 4.7839, 4.906000000000001, 5.0641, 5.220000000000001, 5.287100000000001, 5.2875000000000005, 5.2878, 5.2887, 5.289000000000001, 5.3936, 5.568300000000001]",0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9260507767550319,0.028449206539330092,0.0455000167056346,[[2.14773943 0.04676958]]
142,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2229.776531,2244.401236,14.624705000000176,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6167,0.2890999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6167, 4.7298, 4.841, 4.9695, 5.103400000000001, 5.2330000000000005, 5.359100000000001, 5.4981, 5.639, 5.7797, 5.916, 6.0726, 6.2329]","[4.6502, 4.7687, 4.8891, 5.0232, 5.1566, 5.2823, 5.4137, 5.5522, 5.694100000000001, 5.8349, 5.980300000000001, 6.125, 6.290900000000001]",[],[],0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9536955029947438,0.020447721976541267,0.02585677502871805,[[2.14773943 0.04676958]]
143,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2244.4133309999997,2259.020135,14.606804000000013,2.8206,3.8301,1.0094999999999996,4.3301,4.5985000000000005,0.2684000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5985000000000005, 4.7056, 4.811, 4.931900000000001, 5.0795, 5.2377, 5.407]","[4.6353, 4.7471000000000005, 4.8663, 5.0054, 5.1585, 5.3024, 5.475700000000001]",0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.963586102362581,0.0054190225641845575,0.030994875073232387,[[2.14773943 0.04676958]]
144,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2259.033431,2273.6339350000003,14.600504,2.8206,3.8301,1.0094999999999996,4.3301,4.5922,0.2621000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5922, 4.7001, 4.814, 4.9413, 5.0892, 5.2386, 5.3828000000000005, 5.5431]","[4.6303, 4.737900000000001, 4.8752, 5.0013000000000005, 5.159800000000001, 5.3166, 5.4482, 5.6108]",0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9686714538333144,0.001928020518464044,0.029400525648224776,[[2.14773943 0.04676958]]
145,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2273.646531,2288.3216350000002,14.67510399999992,2.8206,3.8301,1.0094999999999996,4.3301,4.6668,0.3367000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6668, 4.7833000000000006, 4.9012, 5.0318000000000005, 5.1728000000000005, 5.317200000000001, 5.471500000000001, 5.6273, 5.7453, 5.7457, 5.7874, 5.9973]","[4.7183, 4.8306, 4.9628000000000005, 5.1031, 5.2477, 5.3944, 5.5544, 5.7064, 5.7456000000000005, 5.7805, 5.8735, 6.053]",0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9738195168649157,0.0014320530250633329,0.024748430110018954,[[2.14773943 0.04676958]]
146,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2288.338531,2302.974635,14.63610400000016,2.8206,3.8301,1.0094999999999996,4.3301,4.6278000000000015,0.2977000000000007,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.627800000000001, 4.633900000000001, 4.7453, 4.8543, 4.9802, 5.1282000000000005, 5.266, 5.4205000000000005, 5.5746]","[4.6315, 4.6734, 4.7857, 4.9085, 5.0492, 5.1978, 5.3442, 5.497800000000001, 5.6466]",0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9799303595161698,0.0027059921136410826,0.017363648370187095,[[2.14773943 0.04676958]]
147,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2302.9868309999997,2317.6159350000003,14.629103999999645,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6211,0.2934999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6211, 4.6371, 4.7305, 4.8356, 4.9551, 5.0922]","[4.6322, 4.6421, 4.7666, 4.889200000000001, 5.0120000000000005, 5.1576]",[5.2483],[5.3123000000000005],0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9858375618977716,0.008817851660747236,0.005344586441480607,[[2.14773943 0.04676958]]
148,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2317.643131,2332.336335,14.69320400000015,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6852,0.3575999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6852, 4.8365, 4.9715, 5.1185, 5.2574000000000005, 5.4030000000000005, 5.556100000000001, 5.7123]","[4.7319, 4.8932, 5.0318000000000005, 5.1787, 5.312600000000001, 5.4691, 5.6107000000000005, 5.7689]",[],[],0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9845789355280594,0.011094427187044845,0.0043266372848981514,[[2.14773943 0.04676958]]
149,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2332.350231,2346.9637350000003,14.613503999999919,2.8206,3.8301,1.0094999999999996,4.3301,4.6052,0.2751000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6052, 4.7073, 4.8197, 4.9415, 5.0823, 5.2195, 5.3702000000000005]","[4.6375, 4.7461, 4.872, 5.0113, 5.1519, 5.295, 5.4381]",0.0079,0.0082,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.4,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250703-124253,2025-07-03,12:43:05.042381,13:43:12.005796,0,engaged,0.9783712314105583,0.011201240208902893,0.010427528380539,[[2.14773943 0.04676958]]
