Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
164,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2635.8567120000002,2650.501715,14.645003000000088,2.8206,3.8301,1.0094999999999996,4.3301,4.6368,0.3067000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6368, 4.7474, 4.8552, 4.9646, 5.0815]","[4.6516, 4.782500000000001, 4.8922, 5.0006, 5.1192]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.03026470549490121,0.9697352945051038
166,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2665.163012,2679.9265149999997,14.763503000000124,2.8263000000000003,3.8358,1.0094999999999996,4.3358,4.7553,0.4195000000000002,hfp,hfp,1,,0,1,1,2,8.0,-8.0,[],[],"[4.7553, 4.8683000000000005, 4.980700000000001, 5.0985000000000005, 5.2193000000000005, 5.3503, 5.4871, 5.6257, 6.164700000000001, 6.3335]","[4.7906, 4.9030000000000005, 5.0225, 5.143400000000001, 5.2705, 5.3942000000000005, 5.5216, 5.6494, 6.1897, 6.3392]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.02395566771618233,0.9760443322838187
165,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2650.512912,2665.1473149999997,14.634403000000017,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.626,0.2984,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.626, 4.721900000000001, 4.824800000000001, 4.9404, 5.056900000000001, 5.183800000000001, 5.3101, 5.4256, 5.5639, 5.6927, 6.0065, 6.1387, 6.2959000000000005]","[4.6492, 4.747, 4.8607000000000005, 4.9773000000000005, 5.093100000000001, 5.2236, 5.3353, 5.467700000000001, 5.5879, 5.7339, 6.040100000000001, 6.180000000000001, 6.329400000000001]","[6.4505, 6.618200000000001]","[6.4789, 6.6333]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.016311790249603365,0.9836882097504024
163,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2621.2018120000002,2635.839715,14.637903000000279,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6295,0.3018999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6295, 4.7266, 4.8302000000000005, 4.9428, 5.0591, 5.1797, 5.309, 5.461600000000001, 5.5821000000000005, 5.7153]","[4.6408000000000005, 4.7538, 4.8636, 4.9785, 5.098800000000001, 5.2258, 5.3503, 5.494400000000001, 5.6151, 5.758]","[5.8762, 6.0182, 6.1592]","[5.906000000000001, 6.0482000000000005, 6.1802]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.014330892960705761,0.9856691070392933
178,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2851.971612000001,2866.596215,14.624603000000208,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6162,0.2885999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6162, 4.7208000000000006, 4.827500000000001, 4.960100000000001, 5.0993, 5.2363, 5.3692, 5.499700000000001, 5.6364, 5.7954]","[4.6345, 4.7478, 4.8644, 4.9859, 5.1253, 5.2648, 5.4015, 5.5324, 5.6755, 5.8247]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.013098770480771505,0.9869012295192344
161,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,2586.793012,2606.462615,19.669602999999825,2.8280000000000003,3.8375,1.0094999999999996,4.3375,4.6694,0.3319000000000001,fql,fql,1,,0,1,1,2,2.0,2.0,"[4.6694, 4.775, 4.9298]","[4.6878, 4.823300000000001, 4.9577]","[5.0723, 5.2356]","[5.1048, 5.2633]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.012005876842073493,0.9879941231579201
160,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2572.145712,2586.777115,14.631402999999864,2.8206,3.8301,1.0094999999999996,4.3301,4.6232000000000015,0.2931000000000008,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.623200000000001, 4.7188, 4.8215, 4.952]","[4.629300000000001, 4.7502, 4.859100000000001, 4.9722]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.010407593957838928,0.9895924060421541
159,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2557.482112,2572.1295149999996,14.64740299999994,2.8292,3.8387,1.0094999999999996,4.3387,4.6392000000000015,0.3005000000000004,gsm,gsm,1,,0,1,1,2,4.0,4.0,[],[],"[4.639200000000001, 4.7449, 4.8457, 4.9546, 5.0742, 5.2005, 5.334700000000001, 5.7895, 5.9252]","[4.6625000000000005, 4.7699, 4.8809000000000005, 4.9957, 5.1177, 5.2496, 5.375500000000001, 5.815300000000001, 5.9535]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.009913492339885586,0.990086507660108
162,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,2606.478212,2621.187415,14.709202999999885,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7008,0.3731999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7008, 4.8015, 4.9095, 5.027200000000001, 5.1452, 5.2695, 5.391100000000001, 5.5224, 5.6431, 5.7747, 5.9049000000000005, 6.0548, 6.356, 6.506]","[4.7131, 4.828600000000001, 4.9435, 5.0647, 5.1850000000000005, 5.3049, 5.4252, 5.5416, 5.679, 5.799, 5.9438, 6.0812, 6.383500000000001, 6.517600000000001]",[],[],0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.009216692659422465,0.990783307340576
167,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2679.939812,2694.557215,14.61740299999974,2.8206,3.8301,1.0094999999999996,4.3301,4.6092,0.2791000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6092, 4.7114, 4.8108, 4.9171000000000005, 5.0303, 5.1688, 5.2908, 5.4276, 5.6006, 5.757000000000001]","[4.6279, 4.7321, 4.8407, 4.957, 5.0802000000000005, 5.205, 5.3317000000000005, 5.4614, 5.6235, 5.783]",0.0083,0.0081,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250715-105103,2025-07-15,10:51:15.057343,11:51:23.000435,2,1,2,3,[0.35674451 0.628856   1.96841946 1.10371197 0.34206935 0.79410099],[0.99474613 0.00525387 0.00700799 0.99299201],1,Engaged,"[0, 1]",-1716.8076478134278,0.009603139144127325,0.9903968608558698
