Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
227,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3828.2013119999997,3842.8501149999997,14.648803000000045,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6414,0.3137999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6414, 4.779, 4.9285000000000005]","[4.6761, 4.7957, 4.9546]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,4.116210966116168e-09,0.9999999958837975
226,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,3808.427812,3828.185015,19.75720300000012,2.8206,3.8301,1.0094999999999996,4.3301,4.7570000000000014,0.4269000000000007,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.757000000000001],[4.8048],[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,3.0759043921573338e-09,0.9999999969240889
225,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,3793.6521119999998,3808.4135149999997,14.761402999999973,2.8206,3.8301,1.0094999999999996,4.3301,4.7529,0.4228000000000005,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7529, 4.8796, 5.0257000000000005]","[4.7902000000000005, 4.9231, 5.0658]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,1.266632031023334e-09,0.9999999987333581
224,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3773.957212,3793.6410149999997,19.68380300000036,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6836,0.3559999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.954400000000001],[5.007000000000001],"[4.6836, 4.8177, 5.1337]","[4.7404, 4.8756, 5.148000000000001]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,1.1365072941045949e-09,0.9999999988635011
223,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3759.1586119999997,3773.944815,14.78620299999966,2.8328,3.8423,1.0094999999999996,4.3423,4.7777,0.4354000000000004,guw,guw,1,,0,1,1,2,4.0,-4.0,"[4.9212, 5.0449, 5.2384, 5.3566]","[4.9665, 5.0994, 5.2552, 5.4082]","[4.7777, 5.1908, 5.5171, 5.6589, 5.8274]","[4.8303, 5.2576, 5.5705, 5.7153, 5.8689]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,1.0732325584266796e-09,0.9999999989267678
222,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3744.4533119999996,3759.144915,14.691602999999759,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6842000000000015,0.3566000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.684200000000001, 4.8017, 4.9328, 5.0704, 5.3811, 5.5084, 5.633900000000001]","[4.721, 4.843100000000001, 4.974, 5.1169, 5.3923000000000005, 5.5526, 5.6833]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,1.0488735111284696e-09,0.9999999989511252
218,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,3675.5938119999996,3695.3892149999997,19.79540300000008,2.8264,3.8359,1.0095,4.3359000000000005,4.7952,0.4592999999999998,gva,gva,1,,0,1,1,2,4.0,4.0,[4.7952],[4.8377],[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,1.0073190135568331e-09,0.9999999989926778
220,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3710.1358119999995,3729.800115,19.66430300000001,2.8206,3.8301,1.0094999999999996,4.3301,4.6641,0.3340000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6641, 4.7741, 4.9481, 5.1304]","[4.6772, 4.8078, 4.9824, 5.1318]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,9.325391488491677e-10,0.9999999990674553
219,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3695.4061119999997,3710.1226159999997,14.716503999999983,2.8241,3.8336,1.0095,4.3336000000000015,4.7091,0.3754999999999997,eel,eel,1,,0,1,1,2,0.0,0.0,"[4.7091, 4.8340000000000005, 4.964, 5.0965, 5.2451, 5.3878, 5.5779000000000005]","[4.7415, 4.8763000000000005, 5.0068, 5.1462, 5.2912, 5.44, 5.5991]",[],[],0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,8.053110139020153e-10,0.9999999991946993
217,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3655.8924119999997,3675.580015,19.687602999999854,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6874,0.3597999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.6874, 4.8196]","[4.7235000000000005, 4.8556]",0.0073,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Alexis,pv_nmdar_eranet,2AFC_6,Bpod4,19,36004,19,1.8.2,019_stage_training_v6_20250821-131115,2025-08-21,13:11:28.144614,14:41:35.825331,2,1,2,3,[-0.51465012 -1.85458372  1.73604321  0.32669625  0.12551713  1.40809768],[9.99999998e-01 2.16648960e-09 1.34366899e-10 1.00000000e+00],1,Engaged,"[0, 1]",-511.51844187920204,6.346144087372305e-10,0.9999999993653717
