Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
214,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3444.023813,3458.8136159999995,14.78980300000012,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7826,0.455,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7826, 5.0983, 5.2278, 5.383]","[4.8166, 5.1172, 5.2735, 5.432]",[4.9271],[4.9609000000000005],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.989230285352515,0.01076971464749564
226,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,3640.978113,3660.869717,19.891603999999926,2.8206,3.8301,1.0094999999999996,4.3301,4.8914,0.5613000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.8914],[4.937],[],[],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.989664542198318,0.010335457801672393
225,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,3621.113313,3640.962116,19.84880300000032,2.8206,3.8301,1.0094999999999996,4.3301,4.8486,0.5185000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.8486],[4.8805000000000005],[],[],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9889403686487575,0.011059631351232665
224,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,3601.269913,3621.097816,19.82790299999988,2.8253,3.8348,1.0095,4.3348,4.8277,0.4928999999999996,fki,fki,1,,0,1,1,2,2.0,2.0,[4.8277],[4.8571],[],[],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9863203808375343,0.01367961916246327
223,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3586.6226130000005,3601.2545159999995,14.631902999999964,2.8206,3.8301,1.0094999999999996,4.3301,4.6234,0.2933000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6234, 4.7416, 4.8411, 4.9754000000000005]","[4.661300000000001, 4.7667, 4.8852, 5.0276000000000005]",0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.982598303624422,0.017401696375574555
222,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3566.939313000001,3586.6086159999995,19.669303000000127,2.8206,3.8301,1.0094999999999996,4.3301,4.6691,0.3390000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6691, 4.7854]","[4.6806, 4.8305]",[],[],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9822760416547894,0.017723958345198767
220,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3537.365313,3552.079016,14.71370300000035,2.8206,3.8301,1.0094999999999996,4.3301,4.7052000000000005,0.3751000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7052000000000005, 4.928, 5.053, 5.1927]","[4.7367, 4.978000000000001, 5.102, 5.242100000000001]",0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9801458960682411,0.019854103931763973
227,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3660.883113,3675.628516,14.745403000000351,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.7382,0.4105999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7382, 4.8758, 4.9936, 5.1282000000000005, 5.2857]","[4.7777, 4.904100000000001, 5.0309, 5.1695, 5.3198]",[],[],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9799118429323679,0.020088157067640163
218,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3502.883513,3517.610716,14.72720299999992,2.8258,3.8353,1.0095,4.3353,4.7200000000000015,0.3847000000000005,bqi,bqi,1,,0,1,1,2,-8.0,-8.0,"[4.720000000000001, 4.8551, 4.9698, 5.11]","[4.7639000000000005, 4.8841, 5.0106, 5.1507000000000005]",[],[],0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9798181596070457,0.020181840392950776
217,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3488.221013000001,3502.869016,14.648003000000243,2.8206,3.8301,1.0094999999999996,4.3301,4.6395,0.3094000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6395, 4.7641]","[4.6755, 4.796600000000001]",0.0071,0.0084,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0.0,0.0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,24,36004,24,1.8.2,024_stage_training_v6_20250728-111345,2025-07-28,11:13:57.790127,12:44:01.976650,2,1,2,3,[ 0.66537383 -0.72265397  1.66922032  1.38523659  0.02770662  0.71226077],[0.99131201 0.00868799 0.00371361 0.99628639],0,Disengaged,"[1, 0]",-1183.735841538753,0.9793070889749654,0.02069291102503056
