Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
1,1,,1,0,0,0,1.0,,1.0,,1,15.685711999999999,30.317215,14.631503,2.8206,3.8301,1.0094999999999996,4.3301,4.623,0.2929000000000004,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[4.623, 4.7578000000000005, 4.9023]","[4.6387, 4.7946, 4.9423]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.29320330226855484,0.7067966977314485
2,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,30.371512,45.170515,14.799003000000004,2.8206,3.8301,1.0094999999999996,4.3301,4.7905000000000015,0.4604000000000008,iaa,iaa,1,,0,0,1,1,70.0,70.0,[13.6338],[13.684],"[4.790500000000001, 5.0068, 5.1161, 5.2245, 5.3420000000000005, 5.4670000000000005, 5.599200000000001, 5.747, 5.8844, 6.0244, 6.163600000000001, 12.5244, 12.673, 13.4406, 13.6343]","[4.83, 5.0337000000000005, 5.1423000000000005, 5.2597000000000005, 5.3842, 5.5141, 5.639200000000001, 5.774, 5.907100000000001, 6.0506, 6.194, 12.5578, 12.7173, 13.4465, 13.6788]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.2230341107052726,0.7769658892947232
3,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,45.204112,59.852415,14.648303,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6399,0.3122999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6399, 4.779100000000001, 4.8779, 4.9897, 5.1097, 5.2295, 5.3662, 5.5256, 10.8468, 11.5012, 11.8088]","[4.6847, 4.8115000000000006, 4.9190000000000005, 5.028300000000001, 5.140000000000001, 5.2676, 5.402, 5.5429, 10.8795, 11.5332, 11.8564]","[5.382000000000001, 5.511, 11.1543, 11.2885, 11.503, 11.6411, 11.8248]","[5.399, 5.5438, 11.1981, 11.3336, 11.5278, 11.6889, 11.8512]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.07270731457824209,0.927292685421754
4,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,59.866912,74.499616,14.632704000000004,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6243,0.2966999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6243, 4.7309, 4.8277, 4.9393, 5.0553, 5.179600000000001, 5.3203000000000005, 5.4678, 5.6288, 14.5109]","[4.6639, 4.7637, 4.867900000000001, 4.9809, 5.0953, 5.224, 5.3607000000000005, 5.5059000000000005, 5.6507000000000005, 14.5609]","[5.3341, 5.4821, 13.3416, 14.3276, 14.5268]","[5.3592, 5.5029, 13.3775, 14.3729, 14.5575]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.15977768195772774,0.8402223180422699
5,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,74.515012,89.115615,14.600603000000007,2.8206,3.8301,1.0094999999999996,4.3301,4.5921,0.2620000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[14.0093, 14.2503]","[14.0604, 14.27]","[4.5921, 4.729, 4.8193, 4.9265, 5.038200000000001, 5.1548, 5.2782, 5.4124, 5.5375000000000005, 5.671, 13.8231, 14.0096, 14.0182, 14.2107]","[4.6409, 4.7428, 4.8516, 4.9607, 5.0772, 5.1965, 5.3192, 5.4465, 5.5743, 5.7071000000000005, 13.8532, 14.0149, 14.0568, 14.2706]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.0373769393841217,0.9626230606158852
6,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,89.128812,103.739016,14.61020400000001,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6018,0.2741999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6018, 4.71, 4.8078, 4.9217, 5.0453, 5.1770000000000005]","[4.641500000000001, 4.7447, 4.8528, 4.9656, 5.0782, 5.2024]","[5.1802, 5.313400000000001, 14.2533]","[5.2062, 5.342700000000001, 14.2952]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.11586572115217221,0.8841342788478334
7,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,103.749912,118.33591499999999,14.586003000000005,2.8206,3.8301,1.0094999999999996,4.3301,4.5775000000000015,0.2474000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[11.8603, 11.9246, 12.0891, 12.2157, 12.3688, 12.4278, 12.6168, 12.6501, 12.7301, 12.7572, 12.7701]","[11.8811, 11.9883, 12.1758, 12.3588, 12.381, 12.5457, 12.6442, 12.6568, 12.7322, 12.7601, 12.8798]","[0.0158, 4.577500000000001, 4.698, 4.792800000000001, 4.896100000000001, 5.0048, 5.1218, 5.2584, 5.3799, 5.5167, 5.6658, 5.799, 11.9332, 12.1166, 12.2849, 12.4222, 12.503, 12.5346, 12.8, 13.8229, 14.0794, 14.2117]","[0.033, 4.6101, 4.719, 4.823300000000001, 4.931500000000001, 5.0475, 5.169700000000001, 5.2969, 5.418, 5.5532, 5.6882, 5.8307, 11.9834, 12.1573, 12.356, 12.4319, 12.5275, 12.5477, 12.8776, 13.8518, 14.082, 14.2492]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.05692289389497411,0.9430771061050226
8,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,118.348712,132.94761499999998,14.598903000000007,2.8206,3.8301,1.0094999999999996,4.3301,4.5904,0.2603,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5904, 4.6869000000000005, 4.7957, 4.8963, 5.0042, 5.1237, 5.2465, 5.3795, 6.141500000000001, 6.3020000000000005, 10.8799]","[4.6235, 4.7266, 4.8256000000000006, 4.9317, 5.0476, 5.1672, 5.2914, 5.423100000000001, 6.1728000000000005, 6.3247, 10.9152]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.17838784471246574,0.8216121552875394
9,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,132.96201200000002,147.553115,14.591103000000004,2.8206,3.8301,1.0094999999999996,4.3301,4.5826,0.2525000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5826, 4.6923, 4.7903, 4.8951, 5.0053, 5.1301000000000005, 5.2605, 5.4375, 5.9858]","[4.6092, 4.7176, 4.824, 4.9339, 5.051200000000001, 5.1753, 5.3071, 5.4596, 6.0148]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.25845414990217774,0.741545850097826
10,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,147.56321200000005,162.16161599999995,14.598404000000016,2.8206,3.8301,1.0094999999999996,4.3301,4.5899,0.2598000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.5899, 4.691, 4.7898000000000005, 4.8977, 5.024500000000001]","[4.6168000000000005, 4.7218, 4.8284, 4.939, 5.0559]",0.0083,0.0084,0,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.05,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,14,36003,14,1.8.2,014_stage_training_v6_20250619-111915,2025-06-19,11:19:27.483886,12:19:39.607264,2,1,2,3,[-0.         -0.60633985  3.19632607  3.97228015  0.71474313 -0.        ],[0.61760557 0.38239443 0.27925861 0.72074139],1,Engaged,"[0, 1]",-1970.9678640119494,0.24569101858282305,0.7543089814171761
