Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,State,StateLabel,p0,p1,p2,Weights
0,1,,1,0,0,,1.0,,1.0,,1,0.350011,8.062413000000001,7.712401999999999,3.3206,3.7124,0.3917999999999999,3.5789,3.6946,0.1157000000000003,iaa,iaa,1,,0,0,1,1,70.0,,"[4.5579, 4.6788]","[4.5865, 4.7201]","[3.5604, 3.6946, 3.6965, 3.8521, 3.9479, 4.0604000000000005, 4.1737, 4.2954, 4.4209000000000005, 5.4828]","[3.5936000000000003, 3.6958, 3.7386, 3.8687, 3.9794, 4.0938, 4.2095, 4.3346, 4.4558, 5.5197]",0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9138459706721915,0.022505017187235982,0.06364901214057059,[[21.01489203 -0.04653674]]
1,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,8.089911,16.756013,8.666101999999999,3.3181000000000003,4.3276,1.0095,4.4859,4.6578,0.1718999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6578, 4.766500000000001, 4.8772, 4.9981, 5.1336, 5.2836, 5.4295, 5.5713, 5.7131]","[4.7001, 4.803, 4.9187, 5.0389, 5.1665, 5.3147, 5.4676, 5.6086, 5.7586]",[],[],0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9362359780418977,0.02427347476920486,0.03949054718889685,[[21.01489203 -0.04653674]]
2,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,16.782110999999997,25.380013,8.597902000000001,3.3181000000000003,4.3276,1.0095,4.4859,4.5896,0.1036999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5896, 4.7007, 4.8097, 4.9244, 5.0529, 5.1827000000000005]","[4.63, 4.7355, 4.8501, 4.9711, 5.1003, 5.2211]",[],[],0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9518179674402751,0.02091269463810305,0.02726933792162547,[[21.01489203 -0.04653674]]
3,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,25.401211,34.035913,8.634702,3.3206,4.3301,1.0094999999999996,4.4884,4.6264,0.1379999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6264, 4.7575, 4.859100000000001, 4.9809, 5.1062, 5.2277000000000005, 5.3791]","[4.6604, 4.780600000000001, 4.8944, 5.0166, 5.1408000000000005, 5.266900000000001, 5.3996]",0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9635891023338812,0.014587850159342929,0.021823047506769562,[[21.01489203 -0.04653674]]
4,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,34.068511,42.691413,8.622901999999996,3.3181000000000003,4.3276,1.0095,4.4859,4.6146,0.1287000000000002,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6146, 4.7215, 4.8319, 4.9505, 5.0774, 5.2113000000000005, 5.3361, 5.4721, 5.6147, 5.7489, 5.8834, 6.0219000000000005, 6.1667000000000005, 6.3274, 6.4694]","[4.6604, 4.7639000000000005, 4.8799, 4.9995, 5.131, 5.258100000000001, 5.3872, 5.5256, 5.665100000000001, 5.8017, 5.9375, 6.079000000000001, 6.2159, 6.3594, 6.5033]",[],[],0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9703200525777845,0.015613478567506068,0.014066468854713828,[[21.01489203 -0.04653674]]
5,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,42.727011,51.377213,8.650202,3.3181000000000003,4.3276,1.0095,4.4859,4.6419000000000015,0.1560000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.641900000000001, 4.7559000000000005, 4.8532, 4.9707, 5.0863000000000005, 5.2121, 5.346, 5.4838000000000005, 5.6287, 5.768800000000001, 5.8875, 6.0156, 6.1711, 6.3142000000000005]","[4.6841, 4.78, 4.8939, 5.0109, 5.1283, 5.252400000000001, 5.3923000000000005, 5.5252, 5.6729, 5.8057, 5.929600000000001, 6.058400000000001, 6.2126, 6.3577]",[],[],0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9753234973014613,0.014374645955224776,0.010301856743318832,[[21.01489203 -0.04653674]]
6,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,51.409411,60.015913,8.606501999999999,3.3181000000000003,4.3276,1.0095,4.4859,4.5982,0.1123000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5982, 4.7072, 4.8154, 4.933800000000001, 5.0697, 5.202100000000001, 5.3386000000000005, 5.4872000000000005]","[4.6325, 4.7422, 4.8567, 4.9792000000000005, 5.1161, 5.2521, 5.3776, 5.5156]",[],[],0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9794842297238736,0.011549297985056765,0.008966472291073673,[[21.01489203 -0.04653674]]
7,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,60.035911,68.666613,8.630702000000001,3.3206,4.3301,1.0094999999999996,4.4884,4.6224,0.1339999999999994,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6224, 4.6344, 4.6357, 4.7313, 4.7319, 4.7374, 4.8423, 4.9547, 5.0637, 5.197900000000001, 5.322500000000001, 5.4628000000000005]","[4.631200000000001, 4.6349, 4.6379, 4.7314, 4.7359, 4.757000000000001, 4.87, 4.984500000000001, 5.1059, 5.2317, 5.3642, 5.4843]",0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9831695557378656,0.007338332769103928,0.00949211149303176,[[21.01489203 -0.04653674]]
8,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,68.723611,77.356313,8.632701999999995,3.3181000000000003,4.3276,1.0095,4.4859,4.6244000000000005,0.1385000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6244000000000005, 4.6265, 4.731, 4.8371, 4.9526, 5.0777, 5.202100000000001, 5.3266, 5.456, 5.5769, 5.71, 5.836600000000001, 5.9695, 6.101100000000001, 6.236000000000001, 6.3876, 6.526400000000001]","[4.625900000000001, 4.6642, 4.7639000000000005, 4.8832, 4.9987, 5.1246, 5.2483, 5.3802, 5.5012, 5.6279, 5.7587, 5.8886, 6.018000000000001, 6.1519, 6.2946, 6.4371, 6.5812]",[],[],0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.984211797476196,0.007417704763938001,0.008370497759865956,[[21.01489203 -0.04653674]]
9,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,77.382211,86.022513,8.640302000000005,3.3206,4.3301,1.0094999999999996,4.4884,4.6320000000000014,0.1436000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.632000000000001, 4.6433, 4.6587000000000005, 4.7449, 4.8545, 4.9652, 5.0963, 5.2253, 5.346500000000001, 5.4673, 5.5957]","[4.6417, 4.6571, 4.6622, 4.7704, 4.885400000000001, 5.0037, 5.127800000000001, 5.2564, 5.3807, 5.506, 5.6294]",0.0083,0.0083,20,1,0.5,2.0,0.5,4,4,1,0,0,1,1,0,0,0.05,,,,,,,,,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,333,36010,333,1.6.2,333_stage_training_v2_20220210-132841,2022-02-10,13:28:51.938207,14:39:35.396797,0,engaged,0.9849777582673541,0.0060138208441815584,0.009008420888464137,[[21.01489203 -0.04653674]]
