Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
234,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3809.612031,3824.200535,14.588503999999833,2.8297000000000003,3.8392,1.0095,4.3392,4.5808,0.2416,bvq,bvq,1,,0,1,1,2,-8.0,8.0,"[4.5808, 4.6882, 4.8009, 4.9352, 5.1073, 5.2416, 5.3483, 5.5098, 5.6664, 5.8147, 5.912800000000001, 6.3805000000000005, 6.4891000000000005, 6.6881, 7.039700000000001, 7.1543, 7.171200000000001, 7.303, 7.4446, 7.6025]","[4.6062, 4.737900000000001, 4.8586, 4.9878, 5.141900000000001, 5.2996, 5.4331000000000005, 5.5829, 5.7362, 5.8862000000000005, 6.0431, 6.4377, 6.5872, 6.7731, 7.0956, 7.167400000000001, 7.2358, 7.3752, 7.5181, 7.6745]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.7986464692833838,0.20135353071660864
233,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3794.958431,3809.589035,14.630603999999948,2.8306,3.8401,1.0095,4.3401000000000005,4.6229000000000005,0.2827999999999999,bvt,bvt,1,,0,1,1,2,-8.0,8.0,"[4.6229000000000005, 4.7418000000000005, 4.8441, 4.9592, 5.0899, 5.2170000000000005, 5.3456, 5.4793, 5.61, 6.1105]","[4.6677, 4.7798, 4.8944, 5.0243, 5.1543, 5.2818000000000005, 5.4097, 5.5467, 5.675800000000001, 6.163]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8049365066563734,0.1950634933436216
232,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3780.274331,3794.884235,14.609903999999915,2.8181000000000003,3.8276,1.0095,4.3276,4.6022,0.2745999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6022, 4.7121, 4.8193, 4.9285000000000005, 5.0536, 5.1835, 5.3121, 5.4434000000000005, 5.5791, 5.7193000000000005, 5.7944, 5.7955000000000005, 5.9928, 6.1406]","[4.6466, 4.7625, 4.8704, 4.9884, 5.1204, 5.2483, 5.3777, 5.5121, 5.6481, 5.794300000000001, 5.795, 5.9218, 6.0658, 6.2056]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8109033843164586,0.1890966156835435
231,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3765.610631,3780.236935,14.626303999999893,2.8292,3.8387,1.0095,4.3387,4.6186,0.2798999999999996,cwm,cwm,1,,0,1,1,2,-4.0,4.0,"[4.6186, 4.7226, 4.832, 4.9396, 5.0543000000000005, 5.1759, 5.3062000000000005, 5.4411000000000005, 5.5738, 5.7076, 5.8547, 6.1985]","[4.659800000000001, 4.7679, 4.8752, 4.9911, 5.1085, 5.2382, 5.3753, 5.5052, 5.6389000000000005, 5.772600000000001, 5.9199, 6.2441]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8174281290384643,0.18257187096152633
230,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3745.911931,3765.577735,19.66580399999976,2.8206,3.8301,1.0095,4.3301,4.6656,0.3355000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.6656],[4.7167],"[4.7879000000000005, 4.915500000000001]","[4.8378000000000005, 4.9599]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8226358245928034,0.17736417540720956
229,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3731.217331,3745.892236,14.674905000000308,2.8262,3.8357,1.0095,4.3357,4.6672,0.3315000000000001,ell,ell,1,,0,1,1,2,0.0,0.0,"[4.6672, 4.7731, 4.8879, 5.007000000000001, 5.1239, 5.2495, 5.3844, 5.500100000000001, 5.5097000000000005, 5.8487]","[4.7111, 4.8218000000000005, 4.9368, 5.062, 5.1871, 5.3173, 5.4504, 5.504300000000001, 5.5787, 5.907900000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8235222181556854,0.17647778184432414
253,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,4138.2658310000015,4152.923835000001,14.658003999999893,2.8264,3.8359,1.0095,4.3359000000000005,4.6503000000000005,0.3144,deu,deu,1,,0,1,1,2,-2.0,2.0,"[4.6503000000000005, 4.7617, 4.8768, 4.9995, 5.129700000000001, 5.2553, 5.3916, 5.5319, 5.7213, 6.062200000000001]","[4.6997, 4.8181, 4.9339, 5.0614, 5.1928, 5.3231, 5.466600000000001, 5.5982, 5.7571, 6.118]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8232704119593756,0.17672958804062883
227,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3696.882531,3711.498935,14.616403999999877,2.8181000000000003,3.8276,1.0095,4.3276,4.6087,0.2810999999999994,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6087, 4.7154, 4.8341, 4.9482, 5.0708, 5.1962, 5.3284, 5.4188, 5.4511, 5.4627, 5.601500000000001, 5.7404, 5.8786000000000005]","[4.6401, 4.7658000000000005, 4.8832, 5.0032000000000005, 5.1333, 5.2601, 5.3973, 5.4284, 5.460100000000001, 5.5294, 5.67, 5.8112, 5.9426000000000005]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8219324789551313,0.17806752104485632
226,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3682.193531,3696.859935,14.666404000000055,2.8273,3.8368,1.0095,4.3368,4.6587000000000005,0.3219000000000003,bgx,bgx,1,,0,1,1,2,-8.0,8.0,"[4.6587000000000005, 4.7763]","[4.7119, 4.8341]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8206302196347041,0.17936978036529683
225,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3667.566431,3682.151435,14.585004000000026,2.8181000000000003,3.8276,1.0095,4.3276,4.5773,0.2496999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5773, 4.6587000000000005, 4.7778, 4.8931, 5.0129, 5.1427000000000005, 5.282, 5.4221]","[4.588900000000001, 4.716, 4.8291, 4.9467, 5.077, 5.2121, 5.349200000000001, 5.4949]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250716-160358,2025-07-16,16:04:10.375985,17:34:23.820678,2,1,2,3,[ 0.00948644  0.50445433  3.21141793  1.07832841 -0.11823521  1.28172531],[0.98838631 0.01161369 0.00988758 0.99011242],0,Disengaged,"[0, 1]",-920.636454352838,0.8183634258352896,0.18163657416471263
