Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
227,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3639.457212,3659.120915,19.663703000000165,2.8273,3.8368,1.0095,4.3368,4.6635,0.3266999999999997,cdz,cdz,1,,0,1,1,2,-4.0,-4.0,[],[],"[4.6635, 4.7994]","[4.7074, 4.8506]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,3.5747765783740455e-06,0.9999964252234239
238,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3811.155911,3830.775115,19.619204000000078,2.8181000000000003,3.8276,1.0095,4.3276,4.6190000000000015,0.2914000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.9164],[4.952100000000001],"[4.619000000000001, 4.739, 4.746300000000001]","[4.664000000000001, 4.744400000000001, 4.7972]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,3.2197878743031526e-06,0.9999967802121256
237,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3796.515712,3811.1385149999996,14.622803000000205,2.8206,3.8301,1.0095,4.3301,4.6139,0.2838000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6139, 4.742500000000001, 4.883500000000001, 5.000500000000001, 5.146, 5.5899, 5.7145, 5.8817, 6.038]","[4.6719, 4.7927, 4.9184, 5.0627, 5.2031, 5.6455, 5.768400000000001, 5.9104, 6.0849]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,3.0501817880363056e-06,0.9999969498182018
236,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3781.7721119999997,3796.4906149999997,14.718503000000055,2.8181000000000003,3.8276,1.0095,4.3276,4.7099,0.3822999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.7099, 4.821400000000001, 4.9442, 5.0643, 5.1925, 5.3357, 5.4923]","[4.7385, 4.869000000000001, 4.984100000000001, 5.105, 5.2384, 5.3836, 5.529100000000001]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,2.9025976848426043e-06,0.9999970974023203
235,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3767.037511,3781.756515,14.719004000000036,2.8306,3.8401,1.0095,4.3401000000000005,4.7104,0.3702999999999994,brx,brx,1,,0,1,1,2,-8.0,-8.0,"[4.7104, 4.8129, 4.9368]","[4.7235000000000005, 4.8475, 4.980700000000001]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,2.639626751009422e-06,0.9999973603732591
234,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,3752.372512,3767.017415,14.644902999999886,2.8212,3.8307,1.0095,4.3307,4.636,0.3052999999999999,gdb,gdb,1,,0,1,1,2,4.0,4.0,[],[],"[4.636, 4.75, 4.865, 4.9942, 5.1219, 5.2534, 5.4047, 5.5503, 5.6732000000000005, 5.8235]","[4.681900000000001, 4.7976, 4.9149, 5.0461, 5.174, 5.3089, 5.4632000000000005, 5.6013, 5.7291, 5.8853]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,2.1056684724459345e-06,0.9999978943315284
231,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3703.291512,3718.058615,14.767103000000136,2.8181000000000003,3.8276,1.0095,4.3276,4.7585000000000015,0.4309000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.758500000000001, 4.8865, 5.018800000000001, 5.1676, 5.298500000000001, 5.4327000000000005, 5.565300000000001, 5.7056, 5.848800000000001]","[4.786700000000001, 4.931500000000001, 5.0623000000000005, 5.2058, 5.3499, 5.478800000000001, 5.6108, 5.755800000000001, 5.8865]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,1.9107127995432223e-06,0.9999980892872096
226,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3624.7834119999998,3639.4373149999997,14.6539029999999,2.8206,3.8301,1.0095,4.3301,4.6450000000000005,0.3149000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6450000000000005, 4.7534, 4.875100000000001]","[4.688400000000001, 4.8087, 4.9298]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,1.6067827712902715e-06,0.9999983932172375
232,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3718.077512,3732.698915,14.6214030000001,2.8258,3.8353,1.0095,4.3353,4.6125,0.2771999999999996,eav,eav,1,,0,1,1,2,0.0,-0.0,[],[],"[4.6125, 4.7026, 4.8283000000000005, 4.9531, 5.0559, 5.1881, 5.328, 5.4539, 5.6035, 5.7372000000000005]","[4.6266, 4.7573, 4.8667, 4.9829, 5.1108, 5.2428, 5.3776, 5.5124, 5.6519, 5.782100000000001]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,1.4346160299893705e-06,0.9999985653839817
230,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3688.6896119999997,3703.268815,14.579202999999778,2.8206,3.8301,1.0095,4.3301,4.5703000000000005,0.2402000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.5703000000000005, 4.661700000000001, 4.7964, 4.9238, 5.065, 5.2146, 5.3562, 5.5458]","[4.5882000000000005, 4.7157, 4.8474, 4.9813, 5.123200000000001, 5.2727, 5.4108, 5.5515]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,16,36005,16,1.8.2,016_stage_training_v6_20250716-115210,2025-07-16,11:52:22.344676,13:22:31.635637,2,1,2,3,[ 1.0843934  -0.5262287   1.34970676  1.21595546  0.56612736  0.88090591],[9.99995232e-01 4.76848062e-06 1.83953132e-03 9.98160469e-01],1,Engaged,"[1, 0]",-1351.1534310451132,1.3488010641677434e-06,0.9999986511989222
