Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
222,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3615.780512,3630.420815,14.64030300000013,2.8181000000000003,3.8276,1.0095,4.3276,4.6317,0.3041,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6317, 4.736400000000001, 4.8305, 4.945, 5.067200000000001]","[4.6615, 4.7653, 4.8661, 4.978400000000001, 5.0944]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6463911226227093,0.3536088773773008
221,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3596.031112,3615.758415,19.727302999999665,2.8206,3.8301,1.0095,4.3301,4.7271,0.3970000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.7271, 4.8528]","[4.7557, 4.8647]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6452407319609537,0.35475926803905766
233,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3807.523212,3822.189515,14.66630299999997,2.8181000000000003,3.8276,1.0095,4.3276,4.6577,0.3300999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6577, 4.7529, 4.8478, 4.954400000000001, 5.073]","[4.6854000000000005, 4.7807, 4.8815, 4.9941, 5.109100000000001]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6422654800595705,0.3577345199404348
232,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3792.843311,3807.501915,14.65860399999974,2.8181000000000003,3.8276,1.0095,4.3276,4.65,0.3224,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.65, 4.7631000000000006, 4.8649, 4.982200000000001, 5.0994, 5.2226]","[4.6939, 4.792800000000001, 4.9038, 5.0251, 5.1408000000000005, 5.2545]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.639070127913675,0.3609298720863185
231,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3778.067612,3792.826015,14.758403000000277,2.827,3.8365,1.0095,4.3365,4.7498000000000005,0.4133000000000004,cuh,cuh,1,,0,1,1,2,-4.0,4.0,"[4.7498000000000005, 4.8494, 4.9433, 5.0528, 5.1707]","[4.7842, 4.8743, 4.9804, 5.091, 5.2032]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6356542914911533,0.3643457085088492
230,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3758.403312,3778.050515,19.647202999999987,2.8206,3.8301,1.0095,4.3301,4.647,0.3169000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.647, 4.7468]","[4.6656, 4.7881]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.631628278620271,0.3683717213797262
229,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3743.757412,3758.383915,14.626502999999955,2.8181000000000003,3.8276,1.0095,4.3276,4.6179000000000014,0.2903000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.617900000000001, 4.7202]","[4.6445, 4.7554]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6258144724030664,0.3741855275969478
226,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3684.495212,3704.212815,19.71760300000005,2.8206,3.8301,1.0095,4.3301,4.7174000000000005,0.3873000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.7174000000000005, 5.0265]","[4.7434, 5.0549]","[4.847, 5.1442000000000005]","[4.8825, 5.1862]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6197023201480306,0.3802976798519561
227,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,3704.275412,3724.031615,19.75620299999992,2.8206,3.8301,1.0095,4.3301,4.756,0.4259000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.756],[4.7958],[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.6112533509004779,0.3887466490995346
225,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3669.768511,3684.477915,14.709403999999724,2.8231,3.8326,1.0095,4.3326,4.7008,0.3681999999999998,dfi,dfi,1,,0,1,1,2,-2.0,2.0,"[4.7008, 4.8222000000000005, 4.9245, 5.0635]","[4.745, 4.8505, 4.9745, 5.0948]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,1.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,23,36005,23,1.8.2,023_stage_training_v6_20250716-162117,2025-07-16,16:21:30.274445,17:51:40.841798,2,1,2,3,[ 0.17048617 -0.26770243  4.01307233  0.91232197 -0.32719309  1.59839706],[0.99599852 0.00400148 0.00272721 0.99727279],0,Disengaged,"[1, 0]",-746.4630259800422,0.5997466160871271,0.400253383912866
