Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,p0,p1,State,StateLabel,Remap,LogLikelihood
219,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3576.7559109999997,3591.447615,14.691703999999845,2.8206,3.8301,1.0094999999999996,4.3301,4.6836,0.3535000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6836, 4.8135]","[4.7325, 4.8484]",0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.8847759665886914,0.11522403341130988,0,Disengaged,"[0, 1]",-867.1259289704716
218,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3562.115111,3576.742515,14.627403999999842,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6187000000000005,0.2911000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6187000000000005, 4.730300000000001, 4.8665]","[4.6635, 4.779, 4.9049000000000005]",[],[],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.3623325610755076,0.637667438924482,1,Engaged,"[0, 1]",-867.1259289704716
217,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3547.4063119999996,3562.0985149999997,14.692203000000065,2.8292,3.8387,1.0094999999999996,4.3387,4.6835,0.3448000000000002,cmw,cmw,1,,0,1,1,2,-4.0,4.0,"[4.6835, 4.8001000000000005, 4.918, 5.049300000000001, 5.196400000000001, 5.3283000000000005, 5.4872000000000005, 5.6930000000000005]","[4.7343, 4.8437, 4.9669, 5.1080000000000005, 5.2353000000000005, 5.3715, 5.5299000000000005, 5.7126]",[],[],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.14970715422919015,0.8502928457708223,1,Engaged,"[0, 1]",-867.1259289704716
216,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3532.740312,3547.391515,14.651202999999896,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6425,0.3148999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6425, 4.772, 4.8846, 5.0088, 5.1512, 5.3002, 5.4584]","[4.6986, 4.815, 4.930000000000001, 5.0594, 5.202500000000001, 5.3406, 5.5037]",[],[],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.11150434272233911,0.88849565727766,1,Engaged,"[0, 1]",-867.1259289704716
215,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3513.0484119999996,3532.7242149999997,19.675803000000087,2.8206,3.8301,1.0094999999999996,4.3301,4.6756,0.3455000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6756, 4.825]","[4.7294, 4.8531]",[],[],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.12035773692467841,0.8796422630753215,1,Engaged,"[0, 1]",-867.1259289704716
214,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,3498.3975119999996,3513.032915,14.63540299999977,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6267000000000005,0.2991000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6267000000000005, 4.7609, 4.881, 5.0224, 5.1778]","[4.69, 4.8067, 4.9348, 5.069100000000001, 5.2118]",[],[],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.35458076560974894,0.6454192343902402,1,Engaged,"[0, 1]",-867.1259289704716
213,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,3478.6235119999997,3498.384315,19.760802999999672,2.8252,3.8347,1.0095,4.3347,4.7606,0.4259000000000004,bjn,bjn,1,,0,1,0,1,-8.0,-8.0,[4.8705],[4.9366],"[4.7606, 5.0261000000000005]","[4.7805, 5.093]",0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.9016610891916709,0.09833891080833386,0,Disengaged,"[0, 1]",-867.1259289704716
212,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3463.9306119999997,3478.608315,14.677702999999838,2.8281,3.8376,1.0095,4.3376,4.6696,0.3319999999999998,hth,hth,1,,0,1,1,2,8.0,-8.0,[],[],"[4.6696, 4.7822000000000005, 4.8959, 5.0191, 5.1599, 5.3334, 5.5316]","[4.7103, 4.8193, 4.9371, 5.0667, 5.2161, 5.3824000000000005, 5.5576]",0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.9098906169820417,0.09010938301796174,0,Disengaged,"[0, 1]",-867.1259289704716
209,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3414.987612,3429.610815,14.623203000000105,2.8216,3.8311,1.0095,4.3311,4.6145000000000005,0.2834000000000003,beg,beg,1,,0,1,0,1,-8.0,-8.0,"[4.6145000000000005, 4.7317, 4.8548, 5.0087]","[4.6652000000000005, 4.7788, 4.8987, 5.0396]",[5.0282],[5.032500000000001],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.5838007935060047,0.4161992064939822,0,Disengaged,"[0, 1]",-867.1259289704716
210,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3429.6250119999995,3444.278115,14.653103000000101,2.8294,3.8389,1.0095,4.3389000000000015,4.6444,0.3054999999999994,dou,dou,1,,0,1,1,2,-2.0,2.0,"[4.6444, 4.7780000000000005, 4.890000000000001, 5.0129, 5.1478, 5.290100000000001, 5.4293000000000005, 5.603000000000001, 5.7925]","[4.7049, 4.8125, 4.9337, 5.0631, 5.1981, 5.328, 5.4804, 5.6409, 5.823300000000001]",[],[],0.0086,0.008,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250813-132232,2025-08-13,13:22:44.248236,14:52:54.845092,2,1,2,3,[ 0.77906927  1.0592195   0.1074527   1.44488031 -2.81481211 -0.47441214],[0.87127162 0.12872838 0.13247232 0.86752768],0.5455196508428742,0.45448034915713653,0,Disengaged,"[0, 1]",-867.1259289704716
