Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,p0,p1,State,StateLabel,Remap,LogLikelihood
244,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3811.6608109999997,3826.332814,14.672002999999675,2.8206,3.8301,1.0095,4.3301,4.6631,0.3330000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6631, 4.7679, 4.8802, 4.9979000000000005, 5.1319]","[4.6862, 4.8039000000000005, 4.9203, 5.044700000000001, 5.1771]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.09962163274025077,0.9003783672597435,1,Engaged,"[0, 1]",-3212.8576470953653
243,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3796.863911,3811.648914,14.785002999999962,2.8181000000000003,3.8276,1.0095,4.3276,4.7764000000000015,0.4488000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.776400000000001, 4.8849, 5.2, 5.3423, 5.4924, 5.647600000000001, 5.8052, 5.98]","[4.7814000000000005, 4.9171000000000005, 5.2258, 5.3872, 5.5455000000000005, 5.7028, 5.8582, 6.0266]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.07527273154843989,0.9247272684515623,1,Engaged,"[0, 1]",-3212.8576470953653
242,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,3782.158411,3796.852514,14.694103000000267,2.8206,3.8301,1.0095,4.3301,4.6852,0.3551000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6852, 4.7956, 4.9215]","[4.7156, 4.8303, 4.9571000000000005]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.07043329246379643,0.929566707536203,1,Engaged,"[0, 1]",-3212.8576470953653
241,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3767.431511,3782.146614,14.715103000000456,2.8206,3.8301,1.0095,4.3301,4.7062,0.3761000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7062, 4.822900000000001, 4.9423, 5.0622, 5.206]","[4.7414000000000005, 4.8607000000000005, 4.980700000000001, 5.0975, 5.2374]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.053634342320710696,0.9463656576792957,1,Engaged,"[0, 1]",-3212.8576470953653
240,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3747.705811,3767.4200140000003,19.714203,2.8206,3.8301,1.0095,4.3301,4.7139999999999995,0.3839000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.714, 4.816800000000001]","[4.728800000000001, 4.8486]","[4.9430000000000005, 5.097700000000001]","[4.9876000000000005, 5.138]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.024246959473244747,0.9757530405267514,1,Engaged,"[0, 1]",-3212.8576470953653
239,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3732.916411,3747.693914,14.777502999999795,2.8181000000000003,3.8276,1.0095,4.3276,4.7689,0.4413,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.7689, 4.8847000000000005, 5.0045, 5.1365, 5.2759, 5.4157, 5.5656, 5.716600000000001]","[4.792800000000001, 4.918200000000001, 5.0457, 5.1908, 5.3207, 5.458, 5.6131, 5.7717]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.03363412195507985,0.9663658780449258,1,Engaged,"[0, 1]",-3212.8576470953653
236,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3688.751011,3703.420314,14.669303000000127,2.8181000000000003,3.8276,1.0095,4.3276,4.6607,0.3330999999999999,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6607, 4.855300000000001, 4.982, 5.1165, 5.2779, 5.4211, 5.5624]","[4.6785000000000005, 4.8902, 5.0315, 5.1809, 5.3304, 5.4748, 5.6073]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.055957812962506834,0.9440421870374972,1,Engaged,"[0, 1]",-3212.8576470953653
237,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3703.501911,3718.1673140000003,14.665402999999975,2.8209,3.8304,1.0095,4.3304,4.6565,0.3261000000000003,gad,gad,1,,0,1,1,2,4.0,-4.0,[],[],"[4.6565, 4.7695, 4.885000000000001, 5.0032000000000005, 5.1303, 5.2586]","[4.6901, 4.8017, 4.9183, 5.0425, 5.153700000000001, 5.2736]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.10363075224526731,0.8963692477547345,1,Engaged,"[0, 1]",-3212.8576470953653
233,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,3644.625011,3659.263014,14.638003000000026,2.8181000000000003,3.8276,1.0095,4.3276,4.6294,0.3018,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6294, 4.6406, 4.9745, 5.1119, 5.2597000000000005, 5.4072000000000005, 5.5566, 5.7087]","[4.6341, 4.651, 5.018400000000001, 5.1647, 5.3133, 5.4558, 5.5906, 5.7374]",[],[],0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.10630638185424714,0.8936936181457499,1,Engaged,"[0, 1]",-3212.8576470953653
235,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3674.05701,3688.735714,14.678703999999929,2.8206,3.8301,1.0095,4.3301,4.6698,0.3397000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6698, 4.7778, 4.8933, 5.0181, 5.1477]","[4.698300000000001, 4.8122, 4.9308000000000005, 5.0559, 5.1715]",0.0085,0.0088,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,0.0,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod5,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod5,20,36005,20,1.8.2,020_stage_training_v6_20250716-143405,2025-07-16,14:34:17.430794,16:04:28.291408,2,1,2,3,[ 1.67370204  1.66276328  0.4665227   2.04233823 -0.92446033  0.36362768],[0.93694515 0.06305485 0.04398576 0.95601424],0.13126483313823448,0.8687351668617636,1,Engaged,"[0, 1]",-3212.8576470953653
